x,y,y_fourier
-3.8453094079939065,153.39635295803097,30.222476461690736
-3.8327430373795472,151.00961594766375,28.443538183923074
-3.8201766667651884,148.6491367191561,26.681649412688515
-3.807610296150829,146.31473303490478,24.934088481581487
-3.79504392553647,144.00622325578814,23.198207699143214
-3.7824775549221106,141.72342634116598,21.471443207248335
-3.7699111843077517,139.46616184887955,19.751324403723487
-3.7573448136933925,137.23424993525143,18.035482893822767
-3.744778443079033,135.02751135508578,16.321660937400267
-3.732212072464674,132.84576746166823,14.607719360945437
-3.719645701850315,130.68884020676586,12.891644906083128
-3.707079331235956,128.55655214062705,11.17155698867739
-3.6945129606215965,126.44872641198185,9.445713845289953
-3.6819465900072372,124.36518676804168,7.712518046446901
-3.6693802193928784,122.30575755449935,5.970521358914372
-3.656813848778519,120.2702637155292,4.218428942003412
-3.64424747816416,118.25853079378699,2.455102865766685
-3.6316811075498006,116.27038493040996,0.6795649418323055
-3.6191147369354417,114.30565286501684,-1.1090011394861605
-3.6065483663210824,112.36416193570774,-2.9112483692625766
-3.593981995706723,110.44574007906417,-4.727665677779168
-3.581415625092364,108.55021583014934,-6.558577887786186
-3.5688492544780046,106.67741832250768,-8.404146358041862
-3.5562828838636458,104.82717728816517,-10.264370309170594
-3.5437165132492865,102.99932305762918,-12.139088821123249
-3.531150142634927,101.19368655988868,-14.02798348883237
-3.518583772020568,99.41009932241387,-15.930581720038818
-3.506017401406209,97.64839347115668,-17.84626065672955
-3.49345103079185,95.90840173055024,-19.774251699188554
-3.4808846601774905,94.18995742350923,-21.713645609319517
-3.4683182895631313,92.4928944714299,-23.663398167677112
-3.4557519189487724,90.81704739418988,-25.62233635652967
-3.443185548334413,89.16225131014808,-27.58916503929827
-3.430619177720054,87.52834193614507,-29.562474104870958
-3.4180528071056946,85.91515558750291,-31.54074604358302
-3.4054864364913358,84.32252917802498,-33.52236392010011
-3.3929200658769765,82.75030021999609,-35.50561970703169
-3.380353695262617,81.19830682418267,-37.48872294185608
-3.367787324648258,79.66638769983241,-39.4698096686524
-3.355220954033899,78.15438215467472,-41.44695162521194
-3.34265458341954,76.66213009492017,-43.418165635349055
-3.3300882128051805,75.18947202526095,-45.3814231656449
-3.3175218421908212,73.7362490488707,-47.33466000544807
-3.304955471576462,72.30230286740446,-49.275786028714364
-3.292389100962103,70.88747578099881,-51.20269499619346
-3.279822730347744,69.49161068827168,-53.11327435658116
-3.2672563597333846,68.11455108632246,-55.00541500551886
-3.2546899891190253,66.75614107073213,-56.877020961765226
-3.2421236185046665,65.41622533556306,-58.72601892046809
-3.229557247890307,64.09464917335893,-60.55036764423031
-3.216990877275948,62.791258475145064,-62.34806715357971
-3.2044245066615886,61.50589973042818,-64.11716767954115
-3.19185813604723,60.23842002719647,-65.85577834221557
-3.1792917654328705,58.98866705191949,-67.56207552064777
-3.1667253948185112,57.756489089548346,-69.23431088075554
-3.154159024204152,56.54173502351558,-70.870819029724
-3.141592653589793,55.34425433573522,-72.47002476701651
-3.129026282975434,54.16389710660261,-74.03044990401598
-3.1164599123610746,53.000514014994735,-75.55071962627282
-3.1038935417467153,51.853956338269924,-77.02956837440364
-3.0913271711323564,50.724075952267995,-78.46584522183124
-3.078760800517997,49.610725331310185,-79.85851872978228
-3.066194429903638,48.51375754819926,-81.20668126226269
-3.0536280592892786,47.43302627421934,-82.50955274607335
-3.0410616886749193,46.3683857791361,-83.76648386334486
-3.0284953180605605,45.319690931196625,-84.9769586665003
-3.015928947446201,44.286797197129424,-86.1405966080353
-3.003362576831842,43.26956064214451,-87.25715397998206
-2.9907962062174827,42.26783792993335,-88.32652476043029
-2.978229835603124,41.28148632266887,-89.3487408669596
-2.9656634649887645,40.3103636810054,-90.32397181932983
-2.9530970943744053,39.35432846407873,-91.25252381622005
-2.940530723760046,38.41323972950617,-92.13483823324367
-2.927964353145687,37.48695713338648,-92.97148955183532
-2.915397982531328,36.575340930299795,-93.76318273094535
-2.9028316119169686,35.678251973307766,-94.51075003573636
-2.8902652413026093,34.795551713953486,-95.21514733967356
-2.8776988706882505,33.92710220226155,-95.8774499185242
-2.865132500073891,33.07276608673789,-96.49884775679762
-2.852566129459532,32.23240661437001,-97.08064038910162
-2.8399997588451726,31.405887630626818,-97.62423130071505
-2.827433388230814,30.593073579458714,-98.13112191339442
-2.8148670176164545,29.793829503297474,-98.60290518404189
-2.8023006470020952,29.00802104305641,-99.04125884532945
-2.789734276387736,28.235514438130245,-99.44793831873969
-2.7771679057733767,27.476176526395182,-99.82476933168837
-2.764601535159018,26.729874744208896,-100.17364027148048
-2.7520351645446586,25.996477126410426,-100.49649430979011
-2.7394687939302993,25.27585230632038,-100.79532133214218
-2.72690242331594,24.567869515740764,-101.0721497075275
-2.714336052701581,23.87239858495506,-101.32903793376981
-2.701769682087222,23.189309942728144,-101.56806619462056
-2.6892033114728626,22.518474616306435,-101.79132786473879
-2.6766369408585033,21.85976423141777,-102.00092099876585
-2.6640705702441445,21.213051012271453,-102.19893984058912
-2.6515041996297852,20.578207781558174,-102.3874663886341
-2.638937829015426,19.955107960450178,-102.56856205261677
-2.6263714584010667,19.343625568601112,-102.74425943663051
-2.613805087786708,18.743635224146097,-102.91655428275342
-2.6012387171723486,18.15501214370168,-103.08739760851938
-2.5886723465579893,17.577632142365893,-103.25868807063014
-2.57610597594363,17.011371633718213,-103.43226458617927
-2.563539605329271,16.456107629819606,-103.60989924143796
-2.550973234714912,15.911717741212403,-103.79329051689808
-2.5384068641005526,15.378080176920474,-103.98405685581172
-2.5258404934861933,14.855073744449125,-104.18373060189488
-2.513274122871834,14.342577849785098,-104.39375233019682
-2.500707752257475,13.840472497396627,-104.615465593369
-2.488141381643116,13.34863829023335,-104.85011210372869
-2.4755750110287567,12.866956429726391,-105.09882736957667
-2.4630086404143974,12.395308715788332,-105.3626368022451
-2.4504422698000385,11.933577546813222,-105.64245230828996
-2.4378758991856793,11.481645919676517,-105.93906937913978
-2.42530952857132,11.039397429735164,-106.25316468836391
-2.4127431579569607,10.606716270827562,-106.58529420453922
-2.400176787342602,10.1834872352736,-106.93589182549117
-2.3876104167282426,9.769595713874528,-107.30526853745877
-2.3750440461138833,9.364927695913128,-107.69361210051139
-2.362477675499524,8.969369769153632,-108.10098725931502
-2.349911304885165,8.582809119841716,-108.52733647613975
-2.337344934270806,8.205133532704494,-108.9724811808089
-2.3247785636564466,7.836231390950542,-109.43612353012914
-2.3122121930420874,7.47599167626992,-109.91784866722955
-2.2996458224277285,7.124303968834132,-110.41712746915846
-2.2870794518133692,6.781058447296093,-110.93331976908112
-2.27451308119901,6.446145888790232,-111.46567803746916
-2.2619467105846507,6.119457668932398,-112.01335150479883
-2.2493803399702914,5.800885761819918,-112.5753907064811
-2.236813969355932,5.490322740031559,-113.15075242903737
-2.224247598741573,5.187661774627545,-113.73830503492569
-2.2116812281272145,4.8927966351495815,-114.33683414190719
-2.199114857512855,4.605621689620765,-114.94504863144057
-2.186548486898496,4.32603190454571,-115.56158695929753
-2.1739821162841366,4.053922844910456,-116.18502374041815
-2.1614157456697773,3.7891906741825157,-116.81387657897277
-2.148849375055418,3.531732154310845,-117.4466131136662
-2.136283004441059,3.281444645725861,-118.08165824752442
-2.1237166338266995,3.038226107339419,-118.71740153073566
-2.111150263212341,2.8019750965448793,-119.35220466458622
-2.098583892597982,2.5725907692169745,-119.98440909413544
-2.0860175219836226,2.349972879711963,-120.61234365701499
-2.0734511513692633,2.134021780867533,-121.23433225561739
-2.060884780754904,1.9246384240028291,-121.84870151995574
-2.0483184101405447,1.7217243589184559,-122.45378842863056
-2.0357520395261854,1.5251817338964635,-123.04794785563234
-2.023185668911826,1.3349132957003693,-123.62956001113182
-2.0106192982974678,1.1508223895751524,-124.19703774496995
-1.9980529276831085,0.9728129592472072,-124.74883368224681
-1.9854865570687492,0.8007895469244275,-125.28344716122147
-1.97292018645439,0.6346572932961401,-125.79943094467517
-1.9603538158400307,0.4743219375331389,-126.2953976769403
-1.9477874452256714,0.31968981728766543,-126.77002605997113
-1.935221074611312,0.1706678686934211,-127.222066723106
-1.9226547039969528,0.02716362636555303,-127.65034776255027
-1.9100883333825935,-0.11091477659932103,-128.0537799280869
-1.8975219627682351,-0.24365860862313227,-128.43136143608604
-1.8849555921538759,-0.37115853964637857,-128.78218238953383
-1.8723892215395166,-0.493504641128073,-129.10542878752733
-1.8598228509251573,-0.6107863860457883,-129.40038610847344
-1.847256480310798,-0.7230926488956317,-129.66644245308774
-1.8346901096964388,-0.8305117056922686,-129.9030912351928
-1.8221237390820795,-0.9331312339688989,-130.10993341027088
-1.8095573684677202,-1.0310383127772766,-130.28667923371265
-1.7969909978533618,-1.1243194226876785,-130.43314954271983
-1.7844246272390025,-1.2130604457889635,-130.54927655785986
-1.7718582566246432,-1.2973466656885009,-130.63510420231043
-1.759291886010284,-1.377262767512219,-130.69078793888883
-1.7467255153959247,-1.4528928379045905,-130.71659412699827
-1.7341591447815654,-1.5243203650286343,-130.71289890365594
-1.7215927741672061,-1.5916282385659066,-130.68018659476786
-1.7090264035528469,-1.6548987497165122,-130.61904766479364
-1.6964600329384876,-1.7142135911991048,-130.53017621487461
-1.6838936623241292,-1.7696538572508747,-130.41436704138357
-1.67132729170977,-1.8213000436275708,-130.27251226868856
-1.6587609210954106,-1.869232047603469,-130.1055975716857
-1.6461945504810513,-1.9135291679714017,-129.91469800535364
-1.633628179866692,-1.9542701050427427,-129.7009734602027
-1.6210618092523328,-1.9915329606474064,-129.4656637640255
-1.6084954386379735,-2.0253952381338616,-129.21008345180076
-1.5959290680236142,-2.055933842369112,-128.93561622695384
-1.5833626974092558,-2.0832250797387086,-128.64370913841904
-1.5707963267948966,-2.1073446581467534,-128.3358664990981
-1.5582299561805373,-2.128367687015885,-128.01364357233368
-1.545663585566178,-2.146368677287291,-127.67864005393318
-1.5330972149518187,-2.1614215414207028,-127.33249337807806
-1.5205308443374594,-2.173599593394396,-126.97687187612512
-1.5079644737231002,-2.1829755487051896,-126.61346781786152
-1.4953981031087409,-2.189621524368449,-126.24399036519564
-1.4828317324943825,-2.193609038918087,-125.87015846856933
-1.4702653618800232,-2.1950090124065555,-125.49369373653995
-1.457698991265664,-2.193891766404854,-125.11631330902522
-1.4451326206513047,-2.190327024002527,-124.7397227646119
-1.4325662500369454,-2.1843839098076643,-124.36560909211556
-1.419999879422586,-2.176130949946896,-123.99563375622931
-1.4074335088082268,-2.1656360720654035,-123.63142588663607
-1.3948671381938675,-2.152966605326908,-123.27457561936396
-1.3823007675795083,-2.138189280413676,-122.92662761844852
-1.3697343969651499,-2.121370229526522,-122.58907480514424
-1.3571680263507906,-2.1025749863848002,-122.26335232097475
-1.3446016557364313,-2.0818684862264156,-121.95083174986932
-1.332035285122072,-2.059315065807808,-121.65281562346864
-1.3194689145077128,-2.0349784634039754,-121.3705322324335
-1.3069025438933535,-2.0089218188084477,-121.10513076523735
-1.2943361732789942,-1.9812076733333086,-120.85767679448789
-1.281769802664635,-1.951897969809182,-120.62914812930225
-1.2692034320502765,-1.921054052585239,-120.42043105067016
-1.2566370614359172,-1.88873666752919,-120.23231694507109
-1.244070690821558,-1.8550059620272954,-120.06549934989347
-1.2315043202071987,-1.819921484984361,-119.92057142242359
-1.2189379495928394,-1.783542186823734,-119.79802384234786
-1.2063715789784801,-1.7459264194873052,-119.6982431558533
-1.1938052083641209,-1.7071319364355144,-119.62151056751351
-1.1812388377497616,-1.667215892647345,-119.56800118423695
-1.1686724671354023,-1.6262348446203223,-119.53778371362172
-1.156106096521044,-1.5842447503705213,-119.53082061712628
-1.1435397259066846,-1.5413009694325543,-119.54696871653233
-1.1309733552923253,-1.497458262859582,-119.58598025024911
-1.118406984677966,-1.452770793223313,-119.64750437410723
-1.1058406140636068,-1.4072921246139973,-119.73108909940504
-1.0932742434492475,-1.3610752226404284,-119.83618365913004
-1.0807078728348882,-1.314172454429948,-119.9621412914679
-1.068141502220529,-1.2666355886284402,-120.10822242796282
-1.0555751316061706,-1.2185157954003376,-120.2735982719893
-1.0430087609918113,-1.1698636464286079,-120.45735475156417
-1.030442390377452,-1.1207291149147718,-120.65849682895958
-1.0178760197630927,-1.071161575578894,-120.87595314809491
-1.0053096491487334,-1.0212098046595806,-121.10858099927496
-0.9927432785343742,-0.9709219799139874,-121.35517157953112
-0.9801769079200149,-0.9203456806178085,-121.61445552559564
-0.9676105373056556,-0.8695278875652876,-121.88510869542084
-0.9550441666912972,-0.8185149830692149,-122.165758173132
-0.9424777960769379,-0.7673527509609155,-122.45498847139541
-0.9299114254625787,-0.7160863765902681,-122.7513479043796
-0.9173450548482194,-0.6647604468256922,-123.05335510380637
-0.9047786842338601,-0.6134189500541565,-123.35950565001924
-0.8922123136195008,-0.5621052761811685,-123.66827878954844
-0.8796459430051415,-0.5108622166307839,-123.97814421032808
-0.8670795723907823,-0.45973196434560304,-124.2875688455142
-0.854513201776423,-0.4087561137867688,-124.59502367677467
-0.8419468311620646,-0.35797566093397437,-124.89899050796346
-0.8293804605477053,-0.3074310032854468,-125.1979686802593
-0.816814089933346,-0.2571619398579674,-125.49048170013532
-0.8042477193189868,-0.20720767118685846,-125.77508375193935
-0.7916813487046275,-0.15760679932598842,-126.0503660673874
-0.7791149780902682,-0.10839732784777034,-126.31496312492465
-0.7665486074759089,-0.059616661843159946,-126.56755865266031
-0.7539822368615496,-0.011301607921659684,-126.80689140945799
-0.7414158662471912,0.03651162578868039,-127.03176071973414
-0.728849495632832,0.08378742964127683,-127.24103173859876
-0.7162831250184727,0.13049079247098927,-127.43364042514723
-0.7037167544041134,0.17658730159413816,-127.60859820297993
-0.6911503837897541,0.22204314280849857,-127.76499628838472
-0.6785840131753949,0.2668251003932993,-127.90200966805016
-0.6660176425610356,0.3109005571092269,-128.01890070969563
-0.6534512719466763,0.35423749419842165,-128.1150223905793
-0.640884901332317,0.3968044913844797,-128.18982113049324
-0.6283185307179586,0.43857072687244947,-128.24283921755045
-0.6157521601035993,0.4795059773488439,-128.2737168168146
-0.6031857894892401,0.5195806179816218,-128.28219355361134
-0.5906194188748808,0.5587656224202004,-128.26810966517795
-0.5780530482605215,0.5970325627954522,-128.23140671615144
-0.5654866776461622,0.6343536097197056,-128.17212787526
-0.552920307031803,0.6707015322867436,-128.09041775244967
-0.5403539364174437,0.7060496980718045,-127.98652179755499
-0.5277875658030853,0.7403720731315802,-127.8607852634835
-0.515221195188726,0.7736432220042249,-127.71365173874209
-0.5026548245743667,0.8058383077093403,-127.54566125595638
-0.49008845396000744,0.8369330917479862,-127.35744798484042
-0.47752208334564816,0.8669039341026781,-127.14973751983234
-0.4649557127312889,0.8957277932373859,-126.92334377433271
-0.4523893421169296,0.9233822260975358,-126.67916549514679
-0.4398229715025703,0.9498453881100088,-126.41818241233888
-0.42725660088821193,0.9750960331831395,-126.14145104125082
-0.41469023027385266,0.9991135137067232,-125.85010015490136
-0.4021238596594934,1.021877780552005,-125.5453259463809
-0.3895574890451341,1.0433693830716875,-125.2283869021555
-0.3769911184307748,1.063569469099928,-124.90059840841806
-0.36442474781641554,1.0824597849523394,-124.56332711374142
-0.35185837720205626,1.1000226754259905,-124.21798507231804
-0.339292006587697,1.1162410837994043,-123.86602369298294
-0.3267256359733377,1.1310985518325603,-123.5089275200366
-0.3141592653589793,1.144579219766891,-123.14820787257942
-0.30159289474462003,1.1566678263252885,-122.7853963696627
-0.28902652413026075,1.1673497087120963,-122.42203836902917
-0.2764601535159015,1.1766108026131148,-122.05968634757033
-0.2638937829015422,1.184437642195599,-121.69989325186408
-0.2513274122871829,1.1908173601082606,-121.34420584726877
-0.23876104167282364,1.1957376874812646,-120.9941580940403
-0.22619467105846436,1.1991869539262328,-120.65126457881648
-0.21362830044410597,1.201154087536242,-120.31701402956034
-0.2010619298297467,1.2016286148858246,-119.99286294168768
-0.1884955592153874,1.2006006610309674,-119.6802293426241
-0.17592918860102813,1.1980609495091132,-119.38048672142867
-0.16336281798666885,1.19400080233916,-119.09495814941835
-0.15079644737230957,1.188412140021461,-118.8249106168965
-0.1382300767579503,1.1812874815378247,-118.57154961016596
-0.12566370614359101,1.172619944351515,-118.3360139519731
-0.11309733552923174,1.1624032444072516,-118.11937092740114
-0.10053096491487334,1.1506316961312093,-117.9226117160108
-0.08796459430051407,1.1373002124310165,-117.74664714971159
-0.07539822368615479,1.1224043046957592,-117.5923038144628
-0.06283185307179551,1.105940082795978,-117.46032051242477
-0.05026548245743623,1.0879042550836684,-117.35134509965012
-0.03769911184307695,1.0682941283922816,-117.26593171279718
-0.02513274122871767,1.0471076080367239,-117.20453839669011
-0.01256637061435839,1.024343197813357,-117.16752514283887
0.0,1.0,-117.15515234728096
0.012566370614359279,0.9740777153559216,-117.1675796943196
0.025132741228718558,0.9465766431218511,-117.20486547091448
0.03769911184307784,0.9174976810199715,-117.26696631464911
0.050265482457437116,0.8868423252539211,-117.35373739634883
0.0628318530717964,0.8546126705087935,-117.46493303657046
0.07539822368615567,0.8208114099511377,-117.60020775333714
0.08796459430051495,0.7854418352289577,-117.75911773665246
0.10053096491487334,0.7485078364717159,-117.94112274350759
0.11309733552923262,0.7100139022903218,-118.14558840530616
0.1256637061435919,0.6699651197771481,-118.37178893786738
0.13823007675795118,0.6283671745060204,-118.61891024245614
0.15079644737231046,0.5852263505322195,-118.88605338461777
0.16336281798666974,0.5405495303924812,-119.17223843598191
0.17592918860102902,0.4943441951049973,-119.47640866265397
0.1884955592153883,0.44661842416941433,-119.7974350423268
0.20106192982974758,0.3973808955668343,-120.13412109084588
0.21362830044410597,0.3466408857598182,-120.48520797763348
0.22619467105846525,0.29440826969237177,-120.8493799081433
0.23876104167282453,0.2406935207899661,-121.22526975037135
0.2513274122871838,0.1855077109595249,-121.61146488140398
0.2638937829015431,0.12886251058942633,-122.00651322903691
0.27646015351590236,0.07077018854950468,-122.40892948265855
0.28902652413026164,0.01124361219104908,-122.81720144686483
0.3015928947446209,-0.04970375265319604,-123.22979651064968
0.3141592653589793,-0.11205784166902633,-123.64516820451422
